date,price,volume
2019-01,50.4784664536741,1878.0
2019-02,89.3077931716972,2021.0
2019-03,89.1756542095356,273605.0
2019-04,61.272877849459,2537437.8
2019-05,48.9627221563089,6227456.5
2019-06,45.4002258923623,5889088.0
2019-07,37.4664721449987,5186174.6
2019-08,41.7383917536887,2115030.5
2019-09,53.0244637316799,212403.0
2019-10,164.8885,1600.0
2019-11,0.0,0.0
2019-12,0.0,0.0
